amfi_code,date_id,date,nav,daily_return_pct
100016,2022-03-18,2022-03-18,531.2109,1.0957203816742034
100016,2022-03-21,2022-03-21,532.1264,0.1723420961429633
100016,2022-03-22,2022-03-22,521.6911,-1.961056621133628
100016,2022-03-23,2022-03-23,520.3011,-0.2664411947989831
100016,2022-03-24,2022-03-24,533.1283,2.465341703102286
100016,2022-03-25,2022-03-25,532.3194,-0.1517270795791558
100016,2022-03-28,2022-03-28,537.8012,1.029795269531797
100016,2022-03-29,2022-03-29,544.965,1.332053554361723
100016,2022-03-30,2022-03-30,546.3002,0.2450065600543061
100016,2022-03-31,2022-03-31,542.5392,-0.6884493177926609
100016,2022-04-01,2022-04-01,531.285,-2.0743570234187825
100016,2022-04-04,2022-04-04,534.7762,0.6571237659636742
100016,2022-04-05,2022-04-05,531.2213,-0.6647453645094892
100016,2022-04-06,2022-04-06,532.3217,0.2071453083676955
100016,2022-04-07,2022-04-07,526.7582,-1.0451386821164643
100016,2022-04-08,2022-04-08,525.7986,-0.1821708708094171
100016,2022-04-11,2022-04-11,526.2264,0.0813619511349061
100016,2022-04-12,2022-04-12,527.7466,0.2888870645790353
100016,2022-04-13,2022-04-13,522.8529,-0.9272821463937376
100016,2022-04-14,2022-04-14,528.6739,1.1133150452067977
100016,2022-04-15,2022-04-15,526.1696,-0.4736946537364672
100016,2022-04-18,2022-04-18,518.7241,-1.4150380409662433
100016,2022-04-19,2022-04-19,518.493,-0.0445516219508501
100016,2022-04-20,2022-04-20,518.9178,0.0819297463996671
100016,2022-04-21,2022-04-21,519.9214,0.1934025003574646
100016,2022-04-22,2022-04-22,526.4763,1.260748259256128
100016,2022-04-25,2022-04-25,525.6507,-0.1568161757708797
100016,2022-04-26,2022-04-26,525.3674,-0.0538951056281433
100016,2022-04-27,2022-04-27,520.5493,-0.9170915439366768
100016,2022-04-28,2022-04-28,524.6005,0.7782548165947034
100016,2022-04-29,2022-04-29,525.7251,0.2143726511888655
100016,2022-05-02,2022-05-02,524.0515,-0.3183412775992544
100016,2022-05-03,2022-05-03,515.5881,-1.6149939462056673
100016,2022-05-04,2022-05-04,522.4674,1.3342627574220556
100016,2022-05-05,2022-05-05,517.1078,-1.025824769162631
100016,2022-05-06,2022-05-06,514.6837,-0.4687803974335658
100016,2022-05-09,2022-05-09,516.5793,0.3683038728446108
100016,2022-05-10,2022-05-10,511.4204,-0.9986656453326748
100016,2022-05-11,2022-05-11,504.9889,-1.2575759590348734
100016,2022-05-12,2022-05-12,495.8735,-1.8050693787526884
100016,2022-05-13,2022-05-13,499.2941,0.6898130269111125
100016,2022-05-16,2022-05-16,497.1556,-0.4283046805479973
100016,2022-05-17,2022-05-17,510.4206,2.668178735188742
100016,2022-05-18,2022-05-18,506.2251,-0.8219691760089631
100016,2022-05-19,2022-05-19,502.3871,-0.7581607470668716
100016,2022-05-20,2022-05-20,500.1462,-0.4460504658658548
100016,2022-05-23,2022-05-23,501.4785,0.2663821098710661
100016,2022-05-24,2022-05-24,499.6609,-0.3624482405526819
100016,2022-05-25,2022-05-25,502.6257,0.5933624183921404
100016,2022-05-26,2022-05-26,498.5637,-0.8081560493225948
100016,2022-05-27,2022-05-27,492.78,-1.1600724240453109
100016,2022-05-30,2022-05-30,485.277,-1.522586143918181
100016,2022-05-31,2022-05-31,476.0989,-1.891311560201692
100016,2022-06-01,2022-06-01,474.1732,-0.4044747845458163
100016,2022-06-02,2022-06-02,473.1602,-0.213635017753011
100016,2022-06-03,2022-06-03,470.7754,-0.5040153419497262
100016,2022-06-06,2022-06-06,476.2119,1.1547969583797224
100016,2022-06-07,2022-06-07,481.6458,1.1410676633658134
100016,2022-06-08,2022-06-08,480.4735,-0.2433946273381781
100016,2022-06-09,2022-06-09,473.1759,-1.5188350658256855
100016,2022-06-10,2022-06-10,471.0598,-0.4472121255541528
100016,2022-06-13,2022-06-13,468.8163,-0.4762664952517648
100016,2022-06-14,2022-06-14,466.3477,-0.5265601899933969
100016,2022-06-15,2022-06-15,463.7261,-0.5621556619663792
100016,2022-06-16,2022-06-16,461.2993,-0.5233261617148433
100016,2022-06-17,2022-06-17,459.9666,-0.2889013705418608
100016,2022-06-20,2022-06-20,457.6317,-0.5076238144247847
100016,2022-06-21,2022-06-21,458.7099,0.2356043080057546
100016,2022-06-22,2022-06-22,460.4075,0.3700813956707849
100016,2022-06-23,2022-06-23,456.9604,-0.74870630908489
100016,2022-06-24,2022-06-24,462.3501,1.1794676300178386
100016,2022-06-27,2022-06-27,458.6076,-0.8094515389960977
100016,2022-06-28,2022-06-28,452.344,-1.3657863498119038
100016,2022-06-29,2022-06-29,454.0998,0.3881559167359327
100016,2022-06-30,2022-06-30,451.0707,-0.6670560083928745
100016,2022-07-01,2022-07-01,452.584,0.3354906448146622
100016,2022-07-04,2022-07-04,443.3196,-2.047001219663092
100016,2022-07-05,2022-07-05,449.0289,1.287851924435568
100016,2022-07-06,2022-07-06,451.9322,0.6465730824897875
100016,2022-07-07,2022-07-07,446.2213,-1.2636630007775596
100016,2022-07-08,2022-07-08,440.6669,-1.2447635287692438
100016,2022-07-11,2022-07-11,447.4448,1.538100547147958
100016,2022-07-12,2022-07-12,444.7739,-0.596922793604926
100016,2022-07-13,2022-07-13,441.7416,-0.6817621267794727
100016,2022-07-14,2022-07-14,433.2246,-1.9280502447584724
100016,2022-07-15,2022-07-15,432.1093,-0.257441521095525
100016,2022-07-18,2022-07-18,431.4649,-0.1491289356651215
100016,2022-07-19,2022-07-19,434.4201,0.6849224583506119
100016,2022-07-20,2022-07-20,429.3142,-1.1753369606977149
100016,2022-07-21,2022-07-21,423.8151,-1.2809033570285069
100016,2022-07-22,2022-07-22,425.7236,0.4503142997972498
100016,2022-07-25,2022-07-25,429.7419,0.9438753219224828
100016,2022-07-26,2022-07-26,424.047,-1.325190771483986
100016,2022-07-27,2022-07-27,428.3319,1.0104776121514725
100016,2022-07-28,2022-07-28,428.6948,0.0847240189208342
100016,2022-07-29,2022-07-29,433.0659,1.0196298158970052
100016,2022-08-01,2022-08-01,433.0211,-0.0103448458999011
100016,2022-08-02,2022-08-02,423.7137,-2.1494102712315777
100016,2022-08-03,2022-08-03,423.3646,-0.0823905387057344
100016,2022-08-04,2022-08-04,427.5619,0.991414964784476
100016,2022-08-05,2022-08-05,424.424,-0.73390542983367
100016,2022-08-08,2022-08-08,423.1925,-0.2901579552522904
100016,2022-08-09,2022-08-09,422.7537,-0.1036880379496341
100016,2022-08-10,2022-08-10,412.293,-2.4744195024194893
100016,2022-08-11,2022-08-11,418.6311,1.5372805262277025
100016,2022-08-12,2022-08-12,415.5307,-0.7406043172616616
100016,2022-08-15,2022-08-15,417.6036,0.4988560412022336
100016,2022-08-16,2022-08-16,417.4997,-0.0248800537160032
100016,2022-08-17,2022-08-17,422.3739,1.167473892795612
100016,2022-08-18,2022-08-18,424.1079,0.4105367306076468
100016,2022-08-19,2022-08-19,423.4485,-0.1554793013758826
100016,2022-08-22,2022-08-22,420.3416,-0.7337137810146888
100016,2022-08-23,2022-08-23,423.5281,0.7580739094108058
100016,2022-08-24,2022-08-24,416.803,-1.5878757513373976
100016,2022-08-25,2022-08-25,419.4003,0.6231481059397304
100016,2022-08-26,2022-08-26,415.5691,-0.9134948162888844
100016,2022-08-29,2022-08-29,420.401,1.1627187873208156
100016,2022-08-30,2022-08-30,421.2166,0.1940052473709652
100016,2022-08-31,2022-08-31,423.8348,0.6215804410367287
100016,2022-09-01,2022-09-01,424.3603,0.1239869873828292
100016,2022-09-02,2022-09-02,418.068,-1.4827730115187563
100016,2022-09-05,2022-09-05,415.1206,-0.7050049274280656
100016,2022-09-06,2022-09-06,417.805,0.6466554538608671
100016,2022-09-07,2022-09-07,418.6355,0.1987769413960949
100016,2022-09-08,2022-09-08,423.2368,1.099118445521241
100016,2022-09-09,2022-09-09,424.9639,0.4080694306355159
100016,2022-09-12,2022-09-12,421.5737,-0.7977618804797415
100016,2022-09-13,2022-09-13,418.8403,-0.6483801053054239
100016,2022-09-14,2022-09-14,419.437,0.142464801023201
100016,2022-09-15,2022-09-15,411.1759,-1.9695687314185475
100016,2022-09-16,2022-09-16,417.5046,1.5391709484918747
100016,2022-09-19,2022-09-19,419.3505,0.4421268651890297
100016,2022-09-20,2022-09-20,424.1319,1.1401917965997432
100016,2022-09-21,2022-09-21,418.4765,-1.3334059522521091
100016,2022-09-22,2022-09-22,423.3133,1.1558116166618726
100016,2022-09-23,2022-09-23,431.9494,2.040120166316539
100016,2022-09-26,2022-09-26,427.1671,-1.1071435682049824
100016,2022-09-27,2022-09-27,430.305,0.7345837261343302
100016,2022-09-28,2022-09-28,430.5313,0.0525906043387758
100016,2022-09-29,2022-09-29,424.9261,-1.3019262478709326
100016,2022-09-30,2022-09-30,426.9974,0.4874494647422178
100016,2022-10-03,2022-10-03,430.3701,0.7898642942556489
100016,2022-10-04,2022-10-04,428.3154,-0.477426289605154
100016,2022-10-05,2022-10-05,432.9656,1.0856952610155846
100016,2022-10-06,2022-10-06,426.8679,-1.4083566916170631
100016,2022-10-07,2022-10-07,421.495,-1.2586797929757698
100016,2022-10-10,2022-10-10,422.2208,0.1721965859618812
100016,2022-10-11,2022-10-11,422.5333,0.0740134072030551
100016,2022-10-12,2022-10-12,420.0881,-0.5786999509861168
100016,2022-10-13,2022-10-13,423.3166,0.7685292680273514
100016,2022-10-14,2022-10-14,425.5227,0.5211465839043417
100016,2022-10-17,2022-10-17,428.9765,0.8116605765097873
100016,2022-10-18,2022-10-18,428.7321,-0.0569728178583139
100016,2022-10-19,2022-10-19,431.2389,0.5847007956716999
100016,2022-10-20,2022-10-20,429.769,-0.340855150126762
100016,2022-10-21,2022-10-21,437.8501,1.8803357152330724
100016,2022-10-24,2022-10-24,434.9481,-0.6627839070951436
100016,2022-10-25,2022-10-25,443.3278,1.926597679125397
100016,2022-10-26,2022-10-26,443.6931,0.0823995246858055
100016,2022-10-27,2022-10-27,438.5694,-1.154784692392119
100016,2022-10-28,2022-10-28,444.122,1.2660710026737076
100016,2022-10-31,2022-10-31,444.8448,0.1627480737274922
100016,2022-11-01,2022-11-01,448.4277,0.8054269713841711
100016,2022-11-02,2022-11-02,453.5279,1.1373516845636369
100016,2022-11-03,2022-11-03,455.1164,0.3502540858015601
100016,2022-11-04,2022-11-04,452.9791,-0.4696161245782315
100016,2022-11-07,2022-11-07,457.1295,0.9162453631966772
100016,2022-11-08,2022-11-08,457.3685,0.0522827776374024
100016,2022-11-09,2022-11-09,460.3808,0.658615536487539
100016,2022-11-10,2022-11-10,451.9519,-1.8308539365672891
100016,2022-11-11,2022-11-11,453.9711,0.4467732075028152
100016,2022-11-14,2022-11-14,451.6546,-0.5102747729976542
100016,2022-11-15,2022-11-15,458.5248,1.5211181287647646
100016,2022-11-16,2022-11-16,461.2893,0.6029117727111011
100016,2022-11-17,2022-11-17,462.5046,0.2634572273841895
100016,2022-11-18,2022-11-18,464.7322,0.4816384528932182
100016,2022-11-21,2022-11-21,460.8957,-0.8255291972452117
100016,2022-11-22,2022-11-22,467.7825,1.4942209267736928
100016,2022-11-23,2022-11-23,476.316,1.824245242179856
100016,2022-11-24,2022-11-24,478.216,0.3988948513172108
100016,2022-11-25,2022-11-25,485.221,1.4648192448600603
100016,2022-11-28,2022-11-28,483.0407,-0.4493416402010619
100016,2022-11-29,2022-11-29,479.9044,-0.6492827623013953
100016,2022-11-30,2022-11-30,480.3253,0.0877049679061103
100016,2022-12-01,2022-12-01,482.4201,0.4361211037603008
100016,2022-12-02,2022-12-02,480.9949,-0.2954271598550773
100016,2022-12-05,2022-12-05,483.5309,0.5272405175190009
100016,2022-12-06,2022-12-06,485.0894,0.3223165262034033
100016,2022-12-07,2022-12-07,481.0854,-0.825414861672924
100016,2022-12-08,2022-12-08,483.5409,0.5104083391431091
100016,2022-12-09,2022-12-09,487.4889,0.8164769515877524
100016,2022-12-12,2022-12-12,488.4785,0.2029994939371837
100016,2022-12-13,2022-12-13,493.7241,1.073865072874236
100016,2022-12-14,2022-12-14,488.7036,-1.0168634668633825
100016,2022-12-15,2022-12-15,490.9778,0.4653536417575044
100016,2022-12-16,2022-12-16,486.1873,-0.97570602988567
100016,2022-12-19,2022-12-19,481.6822,-0.9266181983774492
100016,2022-12-20,2022-12-20,479.2566,-0.5035685354368602
100016,2022-12-21,2022-12-21,475.5366,-0.7762021430690713
100016,2022-12-22,2022-12-22,473.4881,-0.430776516465825
100016,2022-12-23,2022-12-23,472.8386,-0.1371734580024264
100016,2022-12-26,2022-12-26,476.5883,0.7930190132531489
100016,2022-12-27,2022-12-27,475.4855,-0.2313946859375248
100016,2022-12-28,2022-12-28,469.1246,-1.337769500857544
100016,2022-12-29,2022-12-29,474.1097,1.062638795748505
100016,2022-12-30,2022-12-30,470.8654,-0.6842931076921577
100016,2023-01-02,2023-01-02,470.8644,-0.0002123749164861
100016,2023-01-03,2023-01-03,472.9663,0.4463917849809817
100016,2023-01-04,2023-01-04,474.0441,0.2278809293600803
100016,2023-01-05,2023-01-05,478.8877,1.02176147746591
100016,2023-01-06,2023-01-06,481.1631,0.4751427109111361
100016,2023-01-09,2023-01-09,477.7684,-0.7055196044750689
100016,2023-01-10,2023-01-10,487.2879,1.99249259683143
100016,2023-01-11,2023-01-11,488.3757,0.2232355861904178
100016,2023-01-12,2023-01-12,487.9931,-0.0783413261552512
100016,2023-01-13,2023-01-13,492.4132,0.9057710037293498
100016,2023-01-16,2023-01-16,493.7523,0.2719464059858678
100016,2023-01-17,2023-01-17,495.7495,0.4044943183049598
100016,2023-01-18,2023-01-18,507.0277,2.27497960159313
100016,2023-01-19,2023-01-19,506.06,-0.1908574225826242
100016,2023-01-20,2023-01-20,504.9042,-0.2283918902896919
100016,2023-01-23,2023-01-23,505.6844,0.1545243632356419
100016,2023-01-24,2023-01-24,510.7491,1.0015535381356466
100016,2023-01-25,2023-01-25,504.268,-1.2689400725326871
100016,2023-01-26,2023-01-26,495.8578,-1.667803628229425
100016,2023-01-27,2023-01-27,493.5515,-0.4651131836587052
100016,2023-01-30,2023-01-30,486.7415,-1.3797952189386509
100016,2023-01-31,2023-01-31,485.1715,-0.3225531416573224
100016,2023-02-01,2023-02-01,487.5779,0.4959895624536914
100016,2023-02-02,2023-02-02,484.0122,-0.7313087816326336
100016,2023-02-03,2023-02-03,478.2065,-1.1994945581950245
100016,2023-02-06,2023-02-06,478.7459,0.1127964592702035
100016,2023-02-07,2023-02-07,482.6505,0.8155892301114243
100016,2023-02-08,2023-02-08,475.7347,-1.4328794852590088
100016,2023-02-09,2023-02-09,479.4358,0.7779756238088131
100016,2023-02-10,2023-02-10,483.1532,0.7753697158201511
100016,2023-02-13,2023-02-13,487.4872,0.8970239667252411
100016,2023-02-14,2023-02-14,493.0082,1.1325425570148262
100016,2023-02-15,2023-02-15,502.9354,2.013597339760276
100016,2023-02-16,2023-02-16,501.6171,-0.2621211392158984
100016,2023-02-17,2023-02-17,502.3612,0.1483402380022536
100016,2023-02-20,2023-02-20,500.7778,-0.3151915394739801
100016,2023-02-21,2023-02-21,501.045,0.053356997854137
100016,2023-02-22,2023-02-22,508.1265,1.4133461066371256
100016,2023-02-23,2023-02-23,502.3938,-1.1282033115769474
100016,2023-02-24,2023-02-24,498.8505,-0.7052833852646989
100016,2023-02-27,2023-02-27,505.2068,1.2741893613417157
100016,2023-02-28,2023-02-28,510.0352,0.9557274367645086
100016,2023-03-01,2023-03-01,508.6667,-0.268314814350068
100016,2023-03-02,2023-03-02,512.7785,0.8083485708814786
100016,2023-03-03,2023-03-03,514.5893,0.3531349305791798
100016,2023-03-06,2023-03-06,521.7123,1.384210670528918
100016,2023-03-07,2023-03-07,522.3246,0.117363535419801
100016,2023-03-08,2023-03-08,527.3425,0.9606861327228212
100016,2023-03-09,2023-03-09,540.0526,2.4102172686631507
100016,2023-03-10,2023-03-10,543.1889,0.5807397279450122
100016,2023-03-13,2023-03-13,543.7057,0.0951418558074346
100016,2023-03-14,2023-03-14,547.4632,0.6910907867988314
100016,2023-03-15,2023-03-15,545.984,-0.2701916768104162
100016,2023-03-16,2023-03-16,557.892,2.181016293517768
100016,2023-03-17,2023-03-17,559.067,0.2106142407491074
100016,2023-03-20,2023-03-20,558.0108,-0.1889219002373598
100016,2023-03-21,2023-03-21,554.1991,-0.6830871373815661
100016,2023-03-22,2023-03-22,559.8766,1.0244513208339745
100016,2023-03-23,2023-03-23,564.466,0.8197163446373557
100016,2023-03-24,2023-03-24,562.2856,-0.3862765870752072
100016,2023-03-27,2023-03-27,565.443,0.5615295856767233
100016,2023-03-28,2023-03-28,558.258,-1.2706851088438498
100016,2023-03-29,2023-03-29,559.4579,0.2149364630690486
100016,2023-03-30,2023-03-30,561.9861,0.4519017427405902
100016,2023-03-31,2023-03-31,570.8065,1.5695050108890607
100016,2023-04-03,2023-04-03,567.2319,-0.626236736967789
100016,2023-04-04,2023-04-04,561.1622,-1.070056179844614
100016,2023-04-05,2023-04-05,557.0355,-0.7353845287512262
100016,2023-04-06,2023-04-06,550.7921,-1.1208262310032246
100016,2023-04-07,2023-04-07,557.6109,1.2379988747115211
100016,2023-04-10,2023-04-10,565.5706,1.4274649222244309
100016,2023-04-11,2023-04-11,567.4627,0.3345470927944349
100016,2023-04-12,2023-04-12,573.9037,1.1350525770239983
100016,2023-04-13,2023-04-13,574.8786,0.1698717049567699
100016,2023-04-14,2023-04-14,574.693,-0.0322850772319638
100016,2023-04-17,2023-04-17,573.3032,-0.2418334658678689
100016,2023-04-18,2023-04-18,572.031,-0.2219070118569033
100016,2023-04-19,2023-04-19,564.5669,-1.3048418704580511
100016,2023-04-20,2023-04-20,566.1761,0.285032650692063
100016,2023-04-21,2023-04-21,566.2668,0.0160197507453885
100016,2023-04-24,2023-04-24,570.2955,0.7114490907819349
100016,2023-04-25,2023-04-25,571.0606,0.1341585195745231
100016,2023-04-26,2023-04-26,570.536,-0.0918641559232158
100016,2023-04-27,2023-04-27,566.4614,-0.7141705343746807
100016,2023-04-28,2023-04-28,567.1145,0.1152947049878339
100016,2023-05-01,2023-05-01,571.1134,0.7051309744328327
100016,2023-05-02,2023-05-02,565.6753,-0.952192681873676
100016,2023-05-03,2023-05-03,566.404,0.1288194835447065
100016,2023-05-04,2023-05-04,567.8622,0.2574487468308906
100016,2023-05-05,2023-05-05,564.5686,-0.5799998661647265
100016,2023-05-08,2023-05-08,561.939,-0.4657715643413329
100016,2023-05-09,2023-05-09,563.3736,0.2552946138282053
100016,2023-05-10,2023-05-10,558.0581,-0.943512440057548
100016,2023-05-11,2023-05-11,560.0718,0.3608405648085844
100016,2023-05-12,2023-05-12,555.9534,-0.7353342910676908
100016,2023-05-15,2023-05-15,561.4787,0.99384228965953
100016,2023-05-16,2023-05-16,573.4711,2.1358601849010395
100016,2023-05-17,2023-05-17,569.4279,-0.7050398877990416
100016,2023-05-18,2023-05-18,572.4122,0.5240874217789404
100016,2023-05-19,2023-05-19,569.0487,-0.5876010329619041
100016,2023-05-22,2023-05-22,574.5931,0.9743278562977188
100016,2023-05-23,2023-05-23,568.5103,-1.058627400851142
100016,2023-05-24,2023-05-24,571.2196,0.4765612865765156
100016,2023-05-25,2023-05-25,567.1312,-0.7157317430984467
100016,2023-05-26,2023-05-26,566.3889,-0.1308868212505309
100016,2023-05-29,2023-05-29,561.5519,-0.8540068493573916
100016,2023-05-30,2023-05-30,565.9312,0.7798566793202788
100016,2023-05-31,2023-05-31,562.059,-0.6842174455128136
100016,2023-06-01,2023-06-01,565.0931,0.5398187734739768
100016,2023-06-02,2023-06-02,563.6716,-0.2515514700144217
100016,2023-06-05,2023-06-05,563.3934,-0.0493549790338887
100016,2023-06-06,2023-06-06,564.4191,0.1820575107908562
100016,2023-06-07,2023-06-07,560.929,-0.6183525681537017
100016,2023-06-08,2023-06-08,562.2606,0.2373918980833611
100016,2023-06-09,2023-06-09,570.1945,1.411071663210972
100016,2023-06-12,2023-06-12,566.5874,-0.6326086975584566
100016,2023-06-13,2023-06-13,572.7685,1.090934955489664
100016,2023-06-14,2023-06-14,580.6856,1.38225129349816
100016,2023-06-15,2023-06-15,576.8184,-0.6659713965698533
100016,2023-06-16,2023-06-16,569.7576,-1.2240940996334326
100016,2023-06-19,2023-06-19,571.5717,0.318398561072275
100016,2023-06-20,2023-06-20,569.1125,-0.4302522325720481
100016,2023-06-21,2023-06-21,578.8674,1.7140547782731996
100016,2023-06-22,2023-06-22,579.3439,0.0823159155274533
100016,2023-06-23,2023-06-23,575.5565,-0.6537395146475111
100016,2023-06-26,2023-06-26,570.057,-0.9555100150897444
100016,2023-06-27,2023-06-27,575.8598,1.017933294389839
100016,2023-06-28,2023-06-28,573.262,-0.4511167475138911
100016,2023-06-29,2023-06-29,573.7795,0.0902728595302049
100016,2023-06-30,2023-06-30,578.9351,0.8985333215982827
100016,2023-07-03,2023-07-03,576.7654,-0.3747743054446029
100016,2023-07-04,2023-07-04,576.8293,0.0110790279721939
100016,2023-07-05,2023-07-05,577.0426,0.0369780106523665
100016,2023-07-06,2023-07-06,580.8301,0.6563640188783415
100016,2023-07-07,2023-07-07,584.1654,0.5742298823700809
100016,2023-07-10,2023-07-10,583.3333,-0.1424425342548496
100016,2023-07-11,2023-07-11,583.962,0.1077771490158419
100016,2023-07-12,2023-07-12,582.3508,-0.275908363900379
100016,2023-07-13,2023-07-13,575.1079,-1.2437348759545053
100016,2023-07-14,2023-07-14,576.7133,0.2791476173427787
100016,2023-07-17,2023-07-17,586.7206,1.7352296192926442
100016,2023-07-18,2023-07-18,582.4661,-0.7251322009147132
100016,2023-07-19,2023-07-19,578.8072,-0.6281738971590012
100016,2023-07-20,2023-07-20,574.6758,-0.7137782667527293
100016,2023-07-21,2023-07-21,578.6584,0.693016827922821
100016,2023-07-24,2023-07-24,581.2514,0.4481054798478601
100016,2023-07-25,2023-07-25,580.7388,-0.0881890348995328
100016,2023-07-26,2023-07-26,576.3533,-0.755158773617326
100016,2023-07-27,2023-07-27,577.1207,0.133147498244579
100016,2023-07-28,2023-07-28,569.5056,-1.3194986767932737
100016,2023-07-31,2023-07-31,570.5207,0.1782423210588302
100016,2023-08-01,2023-08-01,575.2193,0.8235634570314287
100016,2023-08-02,2023-08-02,569.2005,-1.046348757769422
100016,2023-08-03,2023-08-03,561.849,-1.291548408689025
100016,2023-08-04,2023-08-04,570.0239,1.4549994749478934
100016,2023-08-07,2023-08-07,567.2493,-0.4867515204187156
100016,2023-08-08,2023-08-08,573.2563,1.058970015476457
100016,2023-08-09,2023-08-09,572.7737,-0.0841857298384818
100016,2023-08-10,2023-08-10,572.2513,-0.0912053049921701
100016,2023-08-11,2023-08-11,574.7646,0.4391951577916941
100016,2023-08-14,2023-08-14,570.5953,-0.7253926216054363
100016,2023-08-15,2023-08-15,571.5572,0.1685783251281547
100016,2023-08-16,2023-08-16,569.9315,-0.284433474024981
100016,2023-08-17,2023-08-17,563.6234,-1.1068172227715278
100016,2023-08-18,2023-08-18,565.5951,0.3498257879286148
100016,2023-08-21,2023-08-21,564.5744,-0.1804647883264953
100016,2023-08-22,2023-08-22,564.0841,-0.0868441785528917
100016,2023-08-23,2023-08-23,558.3838,-1.0105408041106043
100016,2023-08-24,2023-08-24,566.5681,1.4657122932291378
100016,2023-08-25,2023-08-25,571.2603,0.8281793486078826
100016,2023-08-28,2023-08-28,576.4358,0.905979288250891
100016,2023-08-29,2023-08-29,575.1817,-0.2175610883293544
100016,2023-08-30,2023-08-30,566.7691,-1.4625986883796904
100016,2023-08-31,2023-08-31,576.9127,1.7897235399742195
100016,2023-09-01,2023-09-01,576.8994,-0.0023053747993384
100016,2023-09-04,2023-09-04,573.398,-0.6069342419146251
100016,2023-09-05,2023-09-05,575.8066,0.4200572726099416
100016,2023-09-06,2023-09-06,582.0642,1.0867537815648642
100016,2023-09-07,2023-09-07,582.2461,0.0312508482741114
100016,2023-09-08,2023-09-08,589.1525,1.186165094107117
100016,2023-09-11,2023-09-11,595.1135,1.011792362758368
100016,2023-09-12,2023-09-12,589.7951,-0.8936782647343766
100016,2023-09-13,2023-09-13,586.6033,-0.5411709931127051
100016,2023-09-14,2023-09-14,591.8832,0.9000801734323716
100016,2023-09-15,2023-09-15,578.1898,-2.313530777693973
100016,2023-09-18,2023-09-18,577.7262,-0.080181283031977
100016,2023-09-19,2023-09-19,570.7762,-1.2029920055555587
